ImageNumber,ObjectNumber,FileName_Raw,PathName_Raw,AreaShape_Area,AreaShape_BoundingBoxArea,AreaShape_BoundingBoxMaximum_X,AreaShape_BoundingBoxMaximum_Y,AreaShape_BoundingBoxMinimum_X,AreaShape_BoundingBoxMinimum_Y,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Compactness,AreaShape_ConvexArea,AreaShape_Eccentricity,AreaShape_EquivalentDiameter,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,AreaShape_Zernike_0_0,AreaShape_Zernike_1_1,AreaShape_Zernike_2_0,AreaShape_Zernike_2_2,AreaShape_Zernike_3_1,AreaShape_Zernike_3_3,AreaShape_Zernike_4_0,AreaShape_Zernike_4_2,AreaShape_Zernike_4_4,AreaShape_Zernike_5_1,AreaShape_Zernike_5_3,AreaShape_Zernike_5_5,AreaShape_Zernike_6_0,AreaShape_Zernike_6_2,AreaShape_Zernike_6_4,AreaShape_Zernike_6_6,AreaShape_Zernike_7_1,AreaShape_Zernike_7_3,AreaShape_Zernike_7_5,AreaShape_Zernike_7_7,AreaShape_Zernike_8_0,AreaShape_Zernike_8_2,AreaShape_Zernike_8_4,AreaShape_Zernike_8_6,AreaShape_Zernike_8_8,AreaShape_Zernike_9_1,AreaShape_Zernike_9_3,AreaShape_Zernike_9_5,AreaShape_Zernike_9_7,AreaShape_Zernike_9_9,Location_Center_X,Location_Center_Y,Location_Center_Z,Number_Object_Number
2,2,AAV10_7D_MCAO_Ctx.tif,E:\Research\Stroke_PDGFRb_AAV\Images\Exp1_S100b_CD31\Images_Pdgfrb,5088,12635,793,514,660,419,725.7724056603773,460.4219732704403,7.070904230907143,8123,0.7361160780338587,80.4875319761546,-6,0.40269093787099325,0.14142462793216304,110.16449506174253,132.03408650799233,20.615528128088304,5.993965221463041,4.47213595499958,78.75460114736845,74.56542418719346,80.58388199539687,672.38181771802,0.6263695678936354,0.37136960391270596,0.013599245095438976,0.18200612265141172,0.03450917805513202,0.011183558630951345,0.0083298635672489,0.04464990905994405,0.0357716952454971,0.01574903977288513,0.005576360073578626,0.006994591946407685,0.010107537698354175,0.006209817164090116,0.01875644256112816,0.0198291738589153,0.013780631147819656,0.007300430655869144,0.005393923380323298,0.01249397165647683,0.00287296388980236,0.008665586656752843,0.004865098005648896,0.013055014842217565,0.012649112122414355,0.00569471096362646,0.003146246683442633,0.005617914798078389,0.0076764064022332955,0.0027080193932747963,0.0019676966266150703,725.7724056603773,460.4219732704403,0,2
2,3,AAV10_7D_MCAO_Ctx.tif,E:\Research\Stroke_PDGFRb_AAV\Images\Exp1_S100b_CD31\Images_Pdgfrb,21527,47894,724,696,413,542,605.3811957077158,610.9763552747712,15.757555172184949,33996,0.8991990849940549,165.55672042992953,-19,0.4494717501148369,0.06346162136656759,283.37427158703036,310.5221409175198,36.49657518178932,9.789804681283247,6.708203932499369,147.02344012092146,123.98749911126089,81.35581593891861,2064.624637873889,0.633221555477115,0.2810934197676795,0.06886482795865612,0.10944898030286625,0.0627215324071187,0.027153663240663005,0.020517474626237372,0.03941866569225258,0.043298596012459896,0.017233402161074905,0.015152399321353835,0.01671456684594121,0.0028064294290098845,0.03167482941033596,0.012445793141056025,0.013128124701367783,0.003925447821652571,0.008937641236477396,0.0031508166647372556,0.0020521697910096228,0.005872446009084014,0.009368792148831283,0.010330248552676075,0.0014344882492685397,0.0007673854724551885,0.002268710844254284,0.004549321204901347,0.0018578775290177603,0.0019486403920315621,0.007312034527841853,0.004784232122778955,605.3811957077158,610.9763552747712,0,3
3,1,AAV10_7D_MCAO_Str.tif,E:\Research\Stroke_PDGFRb_AAV\Images\Exp1_S100b_CD31\Images_Pdgfrb,18777,62130,593,555,375,270,489.89050434041644,471.222879054162,29.95884725280933,38957,0.522389938988152,154.62088775935854,-13,0.3022211492032834,0.03337912141817229,233.06355601267865,296.94612305938597,20.0,5.321451373218215,4.242640687119285,211.29637751554955,198.73486057824226,-10.496962484964957,2658.768865538673,0.48199296660420465,0.2571982381164046,0.08766400414425947,0.06768504277459067,0.036603940265531376,0.04800778491646159,0.011854716640588387,0.01927151331129256,0.025947322632069444,0.011031870122145942,0.00794237200970726,0.004140034955950448,0.016228779450307682,0.010151415525836973,0.014145887229664209,0.00697625491607979,0.004691685042835216,0.0033887332588343464,0.0033490155357328243,0.012018520161777693,0.00369385493936638,0.009398534743938586,0.01247680030903819,0.009065452740204693,0.0025747531719740044,0.0035586392259788244,0.006580984773100379,0.002296622217810072,0.00530517256346836,0.003302807687531213,0.0020345677445226546,489.89050434041644,471.222879054162,0,1
3,2,AAV10_7D_MCAO_Str.tif,E:\Research\Stroke_PDGFRb_AAV\Images\Exp1_S100b_CD31\Images_Pdgfrb,10135,25398,725,636,572,470,643.3129748396645,565.639467192896,8.744661879921773,15913,0.8685261834748373,113.59701926499162,-3,0.3990471690684306,0.11435547923197067,184.87028500486818,190.3943276465977,24.08318915758459,7.950665058982287,6.708203932499369,112.29530012280611,91.62971585347894,38.72747489442332,1055.3300858899106,0.6369006472695281,0.3553715735427258,0.05687253341886544,0.12885771629772105,0.06824637959071614,0.03369573953710599,0.015940540047259123,0.026804212108290204,0.0432140117349198,0.021195803352240358,0.02287665073304214,0.017886066165140668,0.0062755184133322555,0.02005137519289447,0.014785126814963532,0.0123752115051208,0.004936045315345931,0.006553713094107424,0.02150975546065437,0.0034362302152974675,0.003374301125155998,0.009591937446196706,0.0024428471126087497,0.003409877054050605,0.0037402571129476867,0.0026929102577842555,0.004753661627663831,0.0011568818891726825,0.010574086032908265,0.003544947682737737,0.0020575371939436696,643.3129748396645,565.639467192896,0,2
3,3,AAV10_7D_MCAO_Str.tif,E:\Research\Stroke_PDGFRb_AAV\Images\Exp1_S100b_CD31\Images_Pdgfrb,10351,25172,614,667,411,543,521.7667858177954,611.9422278040769,16.727077864784,17577,0.8257192336874012,114.80114340699603,-12,0.411210869219768,0.0597833051345644,178.22706779389654,205.1828452868319,23.08679276123039,5.588589118851987,4.242640687119285,120.76202405422875,100.53456148490731,-89.62070514574724,1475.0479066835017,0.58889457814189,0.31304756597514655,0.034884890662619614,0.14959625386751818,0.042145289468436854,0.03067910901175849,0.0023916062417605327,0.028192880245855707,0.04044170496082371,0.008691682729364955,0.021435224952891224,0.0054002204164905416,0.0040797656155781735,0.0003418109819163348,0.008702089201793682,0.004165573748850738,0.006071996389170123,0.01310739974058967,0.008389247806751826,0.008562473500794575,0.0013459769232093874,0.0003721162227515416,0.013356105473725906,0.005929186186887378,0.005407730550466413,0.004225447348466687,0.005678759478317662,0.007604350481159814,0.007245416337851947,0.00375138729040162,0.0016753999148669254,521.7667858177954,611.9422278040769,0,3
3,4,AAV10_7D_MCAO_Str.tif,E:\Research\Stroke_PDGFRb_AAV\Images\Exp1_S100b_CD31\Images_Pdgfrb,9146,23360,488,763,328,617,393.8412420730374,683.781325169473,10.27665615968213,15407,0.62854134862011,107.91222764889899,-4,0.39152397260273974,0.09730791655005915,156.15655007086892,174.25555945220228,24.413111231467404,6.607184525225304,5.0990195135927845,138.38783773855366,121.45484368097706,-58.9335130800604,1086.7920266670362,0.5936262737716622,0.3460453292793713,0.01945135489213507,0.14270720467785808,0.02586593101871591,0.01401034017786103,0.04869909983034073,0.049971377807413536,0.01921814296505503,0.011217063668276258,0.0030097209451942918,0.03349970933701331,0.0154790509685687,0.017094936693273145,0.012533161039885044,0.006838933537849368,0.017476902877872028,0.002931243430896203,0.015017517159539199,0.008865470895107457,0.010533245408583015,0.00262443134261804,0.006323892594998596,0.004632326831253998,0.01796859216961955,0.010994028957826094,0.0023851927684835047,0.010240436480366181,0.003980319566024065,0.006560279880652828,0.005196995596688948,393.8412420730374,683.781325169473,0,4
4,1,AAV11_7D_MCAO_Contra.tif,E:\Research\Stroke_PDGFRb_AAV\Images\Exp1_S100b_CD31\Images_Pdgfrb,13353,25515,818,165,629,30,719.605107466487,102.63296637459747,5.6318134139751,19183,0.795209326482196,130.39005959369996,-3,0.5233392122281011,0.1775627007667803,186.70186077809288,196.45101170520857,36.40054944640259,10.95809284427481,9.0,131.29287694730462,113.20387196210713,-84.36075850301805,972.1168824543142,0.6960850753271125,0.4404690270712088,0.0727732430651084,0.1444683305586906,0.05119421951305867,0.06535130717108015,0.005027674228229645,0.025179995029795833,0.039346004703507395,0.015327416178897385,0.02189090798508106,0.008053331470049585,0.008859900602790181,0.014910318553441269,0.009762863868261803,0.007363518983329586,0.006571257263566782,0.007408986216119761,0.005390231118311421,0.013473059238760746,0.007996621875631738,0.012906113327341373,0.005777213572252879,0.002917090047774674,0.004171885776020522,0.010034306271881262,0.005116758530395703,0.004129676514325845,0.00896927637275874,0.012933934228010945,0.0013161173614283422,719.605107466487,102.63296637459747,0,1
4,2,AAV11_7D_MCAO_Contra.tif,E:\Research\Stroke_PDGFRb_AAV\Images\Exp1_S100b_CD31\Images_Pdgfrb,17601,36081,399,303,188,132,296.6174081018124,218.22873700357934,11.437528165383817,24249,0.7260182889394166,149.700665418974,-24,0.4878190737507275,0.08743147868492634,194.56087977788525,210.4661492972207,33.54101966249684,8.732247746275098,6.324555320336759,146.41345566579596,133.79472917902848,73.76017399802622,1590.5220407694471,0.7258443647160707,0.49940392966397357,0.034793399492817734,0.1843388092473864,0.056097697268614015,0.012662052168932233,0.025520724417366473,3.2444120685953875e-05,0.030345654309729127,0.008702254323426936,0.005550273263505471,0.013320628767196425,0.015142794155204836,0.016746770894605488,0.008515999583537014,0.013991527159211278,0.01111631027131532,0.008331233044348142,0.01072896829045143,0.014782586623582419,0.007116856340611042,0.0007253478005127082,0.007776548775564564,0.011325190546261212,0.0072687341702401135,0.008609709609965733,0.00384003817753727,0.008556378395912199,0.0062249207820154594,0.006426031315108431,0.0025013573605674796,296.6174081018124,218.22873700357934,0,2
4,3,AAV11_7D_MCAO_Contra.tif,E:\Research\Stroke_PDGFRb_AAV\Images\Exp1_S100b_CD31\Images_Pdgfrb,18157,29406,543,480,369,311,452.56496117199976,398.489783554552,4.037480203513509,22595,0.6073799987967494,152.0467375965573,-4,0.6174590219683058,0.24767923298540928,177.75225229083546,187.8004259846074,54.42425929675111,17.264452117771288,14.317821063276353,150.4102444590303,141.20842282405948,52.1762522404234,959.8031739553295,0.8035848639079443,0.6410056605465521,0.0554217326976759,0.17345473141522919,0.053307942252420935,0.018353671037501625,0.030862812058842556,0.02134457232483726,0.012167799551231076,0.02909023583458619,0.024329830259694617,0.023141298290653114,0.01254525486807559,0.00333722138443559,0.012427894110787098,0.015267339191496454,0.009446577005406376,0.0034742495838934163,0.002312028921894619,0.014795442172955942,0.007359663930919126,0.006891889008087355,0.006325917954431763,0.003216295368065579,0.002145632732722459,0.004764588092120996,0.0069163548829663,0.007935590867805065,0.001855346081105071,0.008150271223839574,0.003924723536721821,452.56496117199976,398.489783554552,0,3
4,4,AAV11_7D_MCAO_Contra.tif,E:\Research\Stroke_PDGFRb_AAV\Images\Exp1_S100b_CD31\Images_Pdgfrb,24299,44908,731,872,513,666,609.8573192312441,776.7058726696572,5.826623943697306,29879,0.5568943038529518,175.8932849699491,-11,0.5410839939431727,0.17162597237491295,202.34294802359867,219.25783908448975,46.17358552246078,14.334008831530642,12.529964086141668,175.79035604318403,168.06268764271155,81.74731178017409,1333.8519471906084,0.8132467619398239,0.61637247318486,0.07612067011433968,0.17279303090574394,0.0372872011944115,0.01817898704882112,0.03969604032451426,0.024255304092237553,0.02847061577771156,0.007963623313737681,0.02130645987528472,0.02665376336358482,0.01039984605507509,0.00035505160480796575,0.008096441834688422,0.009945712868554496,0.009750052109219759,0.007365948903815566,0.0012215092263816664,0.009366988977091662,0.0044633857000572945,0.0031055817849761115,0.010146337362549614,0.006352048674408463,0.007684362946753692,0.002493222919522243,0.0026287548054547086,0.0025490643430903194,0.0025088360255020284,0.0003522444214181377,0.006230862314611886,609.8573192312441,776.7058726696572,0,4
4,5,AAV11_7D_MCAO_Contra.tif,E:\Research\Stroke_PDGFRb_AAV\Images\Exp1_S100b_CD31\Images_Pdgfrb,14371,34830,812,1022,597,860,705.869598496973,946.3361631062556,27.02964774798456,23088,0.7890067880585865,135.26908551989632,-15,0.4126040769451622,0.03699641258086924,204.19161716389587,234.138847695123,20.09975124224178,5.044295104803965,4.0,130.2364713186689,125.45216038745879,-67.33092757505212,2209.370849898476,0.6224445599445599,0.3337721949141574,0.014782659862267688,0.15762684903007895,0.0388538212465464,0.015155570906050976,0.01248085402007892,0.028152261475456082,0.025526810847514837,0.011970944006280682,0.0078044412360100575,0.017988068907353646,0.005033802206811529,0.002495796963135887,0.013083107784283928,0.007294931791632491,0.0070477329280539585,0.005575368152381173,0.010600406134981356,0.007440066268221767,0.0023959974131977087,0.0011000669168705964,0.016593336228281793,0.005608679776820351,0.006028522807581814,0.005589486278046711,0.005560771855377463,0.005809994056993041,0.005013034479202131,0.004116268557031988,0.0015654128159576105,705.869598496973,946.3361631062556,0,5
5,1,AAV11_7D_MCAO_Ctx.tif,E:\Research\Stroke_PDGFRb_AAV\Images\Exp1_S100b_CD31\Images_Pdgfrb,19566,37440,265,564,105,330,186.6917101093734,435.78406419298784,8.42847906190321,26929,0.7131837606120714,157.83600645064544,-11,0.5225961538461539,0.1186453680023965,198.81629951528893,260.725909721301,54.3415126767741,15.35208661522345,11.0,157.13678680862859,139.36567716180247,16.520390917067985,1439.5626253092632,0.7265772958520554,0.36643705983110314,0.059353291940839596,0.188382692959235,0.019113409096484017,0.051413011693493306,0.012894555679580392,0.03891084235455863,0.015035798963341632,0.010707768575876462,0.005309620173697541,0.018383226793158302,0.005693751276727098,0.008725449756344737,0.0015572410873166919,0.009146921437779294,0.005127910491699897,0.01928204839272221,0.008286130335314348,0.010752142063341854,0.002129001420813343,0.003646695103140543,0.007031904026450052,0.0035112559619231583,0.0032685074069501124,0.0049290134617190244,0.00943028403933583,0.005180520770480422,0.008142659281749412,0.0032234334963598273,0.0018453727065136866,186.6917101093734,435.78406419298784,0,1
5,2,AAV11_7D_MCAO_Ctx.tif,E:\Research\Stroke_PDGFRb_AAV\Images\Exp1_S100b_CD31\Images_Pdgfrb,20540,36846,733,789,555,582,646.5408471275559,687.0222005842259,11.657591390648435,27755,0.6241131185039126,161.71685208678855,-22,0.5574553547196439,0.08578101311752843,193.37356166640777,213.24164696418944,40.26164427839479,10.129927939512799,7.211102550927978,174.2966068110393,151.08933790579997,-18.576940174733544,1734.640835796065,0.7400468384074942,0.5732842464889167,0.05906753638257393,0.18275490641723702,0.040607314853727476,0.014230361198162924,0.017187894999952987,0.012235825721767516,0.017600248052687395,0.008790596790880362,0.026416500965660006,0.012962220952111364,0.005130876076262109,0.008251118272221698,0.008788196670429243,0.005784551105264368,0.015988800656726216,0.004429418065072288,0.00817279863636108,0.00626819129665742,0.006552106430733882,0.00016692570166111845,0.007088073529398192,0.006844888940579607,0.013266005319879802,0.0038791577686084966,0.009322015931375233,0.0063269149022173315,0.0074429070416717116,0.00739882681370762,0.005255838719891664,646.5408471275559,687.0222005842259,0,2
5,3,AAV11_7D_MCAO_Ctx.tif,E:\Research\Stroke_PDGFRb_AAV\Images\Exp1_S100b_CD31\Images_Pdgfrb,7336,16385,717,887,572,774,643.5287622682661,834.4028080697929,11.173408700776404,11324,0.7767710245984074,96.6461861646757,-6,0.44772657918828196,0.08949820299068745,144.72116206750536,151.16877984557524,16.0,4.870579680753111,4.123105625617661,100.51447492450814,91.14294464454701,62.89636012791643,1014.9097756731277,0.6478276227481455,0.40862676444458623,0.009005231175155361,0.14685420151557715,0.056393043971293785,0.02030965686712665,0.021673785066421744,0.008430003350373244,0.0365139714667434,0.01590903011369482,0.027879727601414498,0.0194686778989324,0.012077997056572367,0.026050004681357496,0.015218520307186019,0.010069218412364692,0.005388752293277286,0.008492135242617653,0.00841844355585465,0.013162566602134131,0.00538870248295108,0.00958602265964972,0.007434712768552927,0.008939657521290117,0.0040000154737698254,0.0053251054061409005,0.005322348261868819,0.0005035931990504975,0.007097376659509006,0.006500521726781015,0.0037811391913802977,643.5287622682661,834.4028080697929,0,3
6,1,AAV11_7D_MCAO_HippIpsi.tif,E:\Research\Stroke_PDGFRb_AAV\Images\Exp1_S100b_CD31\Images_Pdgfrb,5848,21114,381,229,243,76,307.8628590971272,144.32934336525307,39.792091002020705,12772,0.8530891627443602,86.28965672437938,-8,0.27697262479871176,0.025130622061283945,170.1171379099539,199.90497742677644,8.48528137423857,2.496879111908132,2.23606797749979,95.77729434554837,88.76119538987517,-35.58071891744833,1710.0428560496184,0.4578766050735985,0.1863246298386275,0.018504454854782467,0.09681546051422706,0.023164162665554672,0.020828108949560976,0.0033254132021055694,0.03163892466810774,0.01875097848567219,0.010886931311070583,0.00574418832895841,0.006972662161153977,0.00321217607194673,0.004468033940606436,0.014367709928535751,0.00928355110172871,0.007950847021168684,0.006764587803830426,0.005777318888194782,0.0033158210806812165,0.0023445503258894035,0.0004600539263361219,0.01136212071002395,0.008303047226979216,0.008262067744525684,0.005594910026380238,0.008090470012227438,0.007269875697499307,0.004323031354234743,0.0026547477492484795,0.0016719599736884274,307.8628590971272,144.32934336525307,0,1
7,1,AAV12_7D_MCAO_Contra.tif,E:\Research\Stroke_PDGFRb_AAV\Images\Exp1_S100b_CD31\Images_Pdgfrb,11933,30003,524,198,305,61,410.89776250733263,117.36420011732172,18.65783175723599,20437,0.8518980212177873,123.26219001512466,-17,0.39772689397726896,0.05359679586628141,203.3583189291559,218.74185699129464,18.027756377319946,4.885649451371751,4.123105625617661,122.55892319685422,106.50031872598169,-81.5286793394978,1672.6702730475881,0.583891960659588,0.3175381935989947,0.013876178042503075,0.14146665492479296,0.049530544307737,0.00436145876838348,0.016853656237344982,0.02644463160704692,0.04056068715844518,0.01293095644083101,0.004540686183738555,0.019344401460685567,0.011711646861829518,0.0006126049359484577,0.01443296557707258,0.0023557331859419867,0.007890542063061043,0.004032651824434861,0.011717501995516397,0.017329617648495724,0.004742875304745755,2.0727317055375914e-05,0.005474994050719631,0.011177833424315574,0.004996306221317311,0.005078218628727746,0.0008164812778728011,0.011777352479146548,0.0056233463287235575,0.006335801986537794,0.002134294324813664,410.89776250733263,117.36420011732172,0,1
7,2,AAV12_7D_MCAO_Contra.tif,E:\Research\Stroke_PDGFRb_AAV\Images\Exp1_S100b_CD31\Images_Pdgfrb,26395,46299,730,310,477,127,610.5138094336048,220.49501799583254,6.869149758186139,33471,0.8130911490464331,183.3225512131135,-12,0.5700987062355558,0.14557842457987974,250.1622633949248,264.42768387595123,53.45091205957107,15.35494318823945,12.36931687685298,168.58404843621645,145.62855838376555,-69.82958786179485,1509.4448763031717,0.7885931104538257,0.48060611916488605,0.03861147339336877,0.18646145675533407,0.0740804756809706,0.014321053286755274,0.002351520961820452,0.016109645821876316,0.03980644926578788,0.022211051288951258,0.008045433406410745,0.016955768232187342,0.008421735745825875,0.007888073368581655,0.01216513050288091,0.006681434880940064,0.009372757788608285,0.0060202465025578624,0.016953786382501463,0.010726388826095085,0.0061853662958908035,0.008702010525010594,0.010156796827766174,0.008824679846708192,0.0010046177306816497,0.004720100263996759,0.005454066346800636,0.0013436465687899457,0.006093597801965628,0.007960404657093733,0.003030313231977107,610.5138094336048,220.49501799583254,0,2
7,3,AAV12_7D_MCAO_Contra.tif,E:\Research\Stroke_PDGFRb_AAV\Images\Exp1_S100b_CD31\Images_Pdgfrb,9011,27195,536,457,389,272,455.21673510154255,348.7983575629786,15.159928983050936,17411,0.798757537104855,107.1128448768333,-13,0.3313476742048171,0.0659633696911125,178.99000823081644,186.34376834227646,19.0,5.129352088830526,4.123105625617661,132.81066569463468,107.68988501774211,-26.958054324478024,1310.2072862499358,0.5175463787260927,0.32773184335637917,0.08528436036905748,0.07914967794112397,0.027727564024749306,0.07361318113358609,0.014987215899332315,0.039308676684615455,0.00981919569712711,0.027750658858463152,0.02168117322498874,0.01105972469983089,0.0017403576352729322,0.020355131919154702,0.005528875540375567,0.022527420485305705,0.006961379044592762,0.006438091559054582,0.010501353759209641,0.00524290255740737,0.0035510040619997577,0.002243802541552036,0.0052790865172545045,0.008496060574466146,0.010751928409130966,0.004760294823183938,0.003600210209485245,0.011930557987941204,0.0015613958959933326,0.0014470865551942263,0.0005509788853544321,455.21673510154255,348.7983575629786,0,3
7,4,AAV12_7D_MCAO_Contra.tif,E:\Research\Stroke_PDGFRb_AAV\Images\Exp1_S100b_CD31\Images_Pdgfrb,21518,49551,355,752,156,503,247.47690305790502,629.352263221489,10.503237109615721,32605,0.7770666592976989,165.52210886649323,-23,0.4342596516720147,0.09520874274889018,229.05802208266138,254.02558926218438,33.015148038438355,10.060999222886204,8.06225774829855,191.32726898659277,144.1733127954172,6.817550793558442,1685.2621561396247,0.659960128814599,0.4245776088830019,0.02780033680620158,0.1799460969808011,0.05087744503863129,0.011424255297390645,0.011614950643488645,0.027751692158573423,0.03714743180270045,0.0268897433558043,0.008794061647109396,0.014592274463459393,0.010584268602858084,0.004407128276028953,0.00809680265497351,0.0203047151663071,0.012837765043780248,0.004463829013448475,0.0026307290431205614,0.010074671039084207,0.006812737515436932,0.00586501674339887,0.004156683432177776,0.009068833851930738,0.013839309892196257,0.007165701807948241,0.0019011901801462446,0.0009561317250573138,0.014302243031066893,0.009247909649405552,0.0052046240265024015,247.47690305790502,629.352263221489,0,4
7,5,AAV12_7D_MCAO_Contra.tif,E:\Research\Stroke_PDGFRb_AAV\Images\Exp1_S100b_CD31\Images_Pdgfrb,16271,36783,275,820,74,637,169.84315653616864,748.5042099440723,8.788669462242128,23226,0.3736641375545831,143.93359799708279,-11,0.44235108609955687,0.11378286602951664,167.01949342791488,200.0399960007998,32.2490309931942,9.068616640622894,7.211102550927978,168.68731450193604,154.9212818451521,-26.33894357409432,1340.5209947489207,0.7005511065185568,0.4704380554907873,0.038860009500670784,0.1868799384707125,0.013188287940705827,0.024118687191147712,0.045068120298460336,0.01072862988479947,0.020416021354592476,0.007699561716325059,0.013681542219050465,0.042082382602881205,0.0033380515467874962,0.009971300767605919,0.009424415056552459,0.0090736246595444,0.009798039945861089,0.009403238822135144,0.011706349587913903,0.0028757858568870982,0.008140951271040498,0.0007853089858268196,0.009586423160002347,0.008489014332605571,0.009762140500607645,0.002988847305665922,0.0035365558406979065,0.002054063914266033,0.0021623430820043284,0.010125737119881526,0.005112187367000924,169.84315653616864,748.5042099440723,0,5
7,6,AAV12_7D_MCAO_Contra.tif,E:\Research\Stroke_PDGFRb_AAV\Images\Exp1_S100b_CD31\Images_Pdgfrb,13817,24016,947,972,789,820,865.5181298400521,901.5575016284288,5.948611047771593,16388,0.2338553688465048,132.63615943477006,-8,0.5753247834776816,0.1681064692193331,139.2278782331264,157.31814898478814,33.28663395418648,10.630508354166489,9.0,139.28310580125586,135.3672834589429,6.271387540858582,1016.294551983978,0.8431169148157188,0.6489150715164902,0.007122759868739451,0.1974877064012224,0.006412538685571579,0.004743668316583398,0.025386281730744167,0.05536281147393762,0.004791181804224641,0.012127198272508077,0.010477027867027665,0.004135315712096966,0.005733247727212609,0.014885496737603981,0.0050306427635077085,0.006976375460208237,0.0058643781457824095,0.003977610466600719,0.018442811665072664,0.004968478038415748,0.009140133280921402,0.021844881165544137,0.0007864055067284123,0.010010359785548265,0.0037579808222962348,0.0029715906096901648,0.008130216857978264,0.002377210416148948,0.00282380084020055,0.006294542180962118,0.0019198131650543472,865.5181298400521,901.5575016284288,0,6
8,1,AAV12_7D_MCAO_Ctx.tif,E:\Research\Stroke_PDGFRb_AAV\Images\Exp1_S100b_CD31\Images_Pdgfrb,18148,31234,508,203,314,42,395.18327088384393,128.08083535375798,6.03795282662288,23857,0.6290709968340605,152.00904992089693,-4,0.5810334891464429,0.16561904816326883,185.264156559172,209.69024774652732,51.24451190127583,14.687335668693127,11.40175425099138,158.95095347205114,144.0146939075739,58.26852118050689,1173.4488809165287,0.7606991658632687,0.5034689407445443,0.03412913604007446,0.1968511338107294,0.03882251180273584,0.024849172554713306,0.033025908834647094,0.012465856750488707,0.016496079874908243,0.018931401965204733,0.006053810685603329,0.028317415640460246,0.017392403447139722,0.018291903956953393,0.01349124165253584,0.013542053735599486,0.005889989949665334,0.012639726933887863,0.009277003986693394,0.015200702269684719,0.008605084216616423,0.00889015299928551,0.0035472876087300573,0.010442497362970834,0.012333392421601107,0.005990989031442643,0.004426907947832589,0.002347026718094321,0.0027153955943975032,0.006922817555856372,0.0035369284477226068,395.18327088384393,128.08083535375798,0,1
8,2,AAV12_7D_MCAO_Ctx.tif,E:\Research\Stroke_PDGFRb_AAV\Images\Exp1_S100b_CD31\Images_Pdgfrb,5598,15295,220,198,59,103,155.2856377277599,152.61307609860665,10.883571866155433,9540,0.8826508097674743,84.42508496547363,-8,0.3660019614253024,0.09188160029610251,153.49945190324613,162.16349774224778,13.152946437965905,4.372495813418412,3.605551275463989,77.82703331031291,72.14924077075553,-72.61501068068004,874.9980874276962,0.5867924528301887,0.26972103198103775,0.06319052569943853,0.09330081585735761,0.05140105223566062,0.04733033984292988,0.01377902862046798,0.003726469355217178,0.03536838362559599,0.012297681535032847,0.020417015045030212,0.015392806677207669,0.006372388199887904,0.014717795869320009,0.012448667946484535,0.007859868807236653,0.005689252948831952,0.007296174471609518,0.0050361290655894205,0.007704902063904071,0.005659607294611835,0.011887407150057918,0.014779434409904691,0.010432759443010085,0.00917068926665274,0.003973638646258381,0.002173040882418389,0.0033353232861358145,0.006392909197851764,0.004380868703795238,0.00527997444631719,155.2856377277599,152.61307609860665,0,2
8,3,AAV12_7D_MCAO_Ctx.tif,E:\Research\Stroke_PDGFRb_AAV\Images\Exp1_S100b_CD31\Images_Pdgfrb,5383,12070,559,306,417,221,484.59520713356864,271.7618428385659,10.577640510919078,9596,0.8312310904513154,82.7879729750003,-1,0.4459817729908865,0.09453904195058631,133.07212754058565,148.00675660252813,21.540659228538015,5.912666139573438,4.123105625617661,83.71678960384116,73.97839402566873,-83.86994008121923,845.8853890554881,0.560962901208837,0.3128753980329307,0.023497109796449814,0.1438032717776666,0.04259411040955247,0.010528142884590398,0.010443555841462247,0.04287496400150701,0.03992593398815351,0.014218533201206411,0.010840746363689435,0.011181619672899904,0.0064287187576666845,0.018954621712959387,0.0206937827100867,0.01074489830152206,0.008671435858242947,0.011708850196114689,0.006694952305410368,0.01279412756574774,0.004029320340032515,0.0023149947855706826,0.009594977737231575,0.005193079389590889,0.005062856831877918,0.0031207149983277804,0.006448044285761893,0.003267577357123321,0.009664113380750575,0.007323810945008459,0.0014743706386505767,484.59520713356864,271.7618428385659,0,3
